PERSON_ID,SOURCE_PERIOD,YEAR,WEIGHT,AGE,SEX,LABOUR_STATUS,OUTCOME_STATUS,FULLTIME_PARTTIME,GROSS_WEEKLY_PAY,HOURLY_RATE,HOURPAY,HIGHEST_QUAL,HEALTH_LIMITATION,ETHNICITY,COUNTRY_NAME,COUNTRY_CODE,REGION_CODE,COMBINED_AUTHORITY,ITL2_CODE,ITL3_CODE
199.0,2019-2021,2020,0,67,2,3,2,,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
200.0,2019-2021,2020,173,72,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
201.0,2019-2021,2020,0,58,2,1,2,1.0,587.0,80.0,15.05,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
202.0,2019-2021,2020,171,52,2,3,1,,,,,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
203.0,2019-2021,2020,0,82,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
204.0,2019-2021,2020,0,19,1,1,2,1.0,115.0,7.5,2.88,53.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
205.0,2019-2021,2020,0,11,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
206.0,2019-2021,2021,334,59,1,3,1,,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
207.0,2019-2021,2021,0,53,2,1,2,1.0,788.0,,72.13,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
208.0,2019-2021,2021,233,71,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
209.0,2019-2021,2021,0,76,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
210.0,2019-2021,2021,269,71,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
211.0,2019-2021,2021,258,71,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
212.0,2019-2021,2021,348,37,2,1,1,1.0,538.0,80.0,16.81,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
213.0,2019-2021,2021,0,68,2,3,2,,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
214.0,2019-2021,2021,0,73,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
215.0,2019-2021,2021,438,33,2,1,1,2.0,,,,18.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
216.0,2019-2021,2021,0,34,1,1,2,1.0,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
217.0,2019-2021,2021,0,9,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
218.0,2019-2021,2021,0,6,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
219.0,2019-2021,2021,1494,23,1,1,1,1.0,288.0,9.9,11.08,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
220.0,2019-2021,2021,1022,24,2,1,1,1.0,282.0,9.2,9.4,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
221.0,2019-2021,2021,360,83,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
222.0,2019-2021,2021,444,62,2,3,1,,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
223.0,2019-2021,2021,567,26,2,1,1,2.0,173.0,16.0,6.18,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
224.0,2019-2021,2019,1042,26,1,1,1,1.0,615.0,,13.09,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
225.0,2019-2021,2019,0,25,2,3,2,,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
226.0,2019-2021,2019,609,78,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
227.0,2019-2021,2019,491,70,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
228.0,2019-2021,2019,565,64,2,3,1,,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
229.0,2019-2021,2020,906,19,2,2,1,,,,,18.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
230.0,2019-2021,2020,0,20,2,3,6,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
231.0,2019-2021,2020,170,52,2,1,1,1.0,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
232.0,2019-2021,2020,137,68,1,1,1,2.0,168.0,80.0,14.0,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
233.0,2019-2021,2020,0,22,1,3,2,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
234.0,2019-2021,2020,712,18,1,3,1,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
235.0,2019-2021,2020,0,63,1,3,6,,,,,83.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
236.0,2019-2021,2020,0,64,2,3,6,,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
237.0,2019-2021,2020,72,60,2,3,1,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
238.0,2019-2021,2020,0,63,1,3,2,,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
239.0,2019-2021,2020,321,63,2,1,1,1.0,392.0,11.5,10.59,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
240.0,2019-2021,2020,1352,22,1,1,1,1.0,250.0,7.7,6.58,53.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
241.0,2019-2021,2020,403,27,2,1,1,2.0,186.0,8.21,8.45,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
242.0,2019-2021,2020,356,32,1,1,1,1.0,600.0,,15.79,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
243.0,2019-2021,2020,0,35,2,1,2,1.0,381.0,,11.55,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
244.0,2019-2021,2020,341,35,1,1,1,1.0,415.0,,11.22,26.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
245.0,2019-2021,2020,0,34,2,1,2,2.0,231.0,,14.44,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
246.0,2019-2021,2020,0,5,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
247.0,2019-2021,2020,0,3,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
248.0,2019-2021,2020,309,56,1,1,1,1.0,643.0,,16.08,26.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
249.0,2019-2021,2020,299,53,2,1,1,2.0,,,,66.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
250.0,2019-2021,2020,0,29,1,1,2,1.0,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
251.0,2019-2021,2020,0,21,1,1,2,1.0,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
252.0,2019-2021,2021,438,33,2,1,1,2.0,462.0,,15.4,44.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
253.0,2019-2021,2021,0,35,1,1,2,1.0,538.0,,12.81,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
254.0,2019-2021,2021,0,5,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
255.0,2019-2021,2021,0,1,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
256.0,2019-2021,2021,374,81,1,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
257.0,2019-2021,2021,0,80,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
258.0,2019-2021,2021,484,86,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
259.0,2019-2021,2021,553,50,1,1,1,1.0,788.0,,20.72,1.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
260.0,2019-2021,2021,524,28,2,1,1,2.0,365.0,,16.59,24.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
261.0,2019-2021,2021,0,29,1,1,2,1.0,415.0,80.0,10.38,45.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
262.0,2019-2021,2021,0,8,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
263.0,2019-2021,2021,0,3,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
264.0,2019-2021,2021,488,84,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
265.0,2019-2021,2019,663,75,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
266.0,2019-2021,2019,0,46,1,1,6,1.0,,,,52.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
267.0,2019-2021,2019,0,43,2,1,6,2.0,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
268.0,2019-2021,2020,147,70,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
269.0,2019-2021,2020,0,74,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
270.0,2019-2021,2020,87,35,2,1,1,1.0,485.0,,12.44,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
271.0,2019-2021,2020,140,34,1,1,1,1.0,592.0,,15.38,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
272.0,2019-2021,2020,99,28,2,1,1,1.0,222.0,,5.55,30.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
273.0,2019-2021,2020,0,0,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
274.0,2019-2021,2020,0,77,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
275.0,2019-2021,2020,0,74,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
276.0,2019-2021,2020,356,78,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
277.0,2019-2021,2020,387,78,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
278.0,2019-2021,2020,444,53,1,1,1,1.0,,,,45.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
279.0,2019-2021,2020,356,53,2,2,1,,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
280.0,2019-2021,2020,274,38,1,1,1,1.0,639.0,17.0,17.27,8.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
281.0,2019-2021,2020,0,36,2,1,2,2.0,308.0,12.0,12.83,85.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
282.0,2019-2021,2020,0,5,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
283.0,2019-2021,2020,0,3,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
284.0,2019-2021,2020,225,62,1,3,1,,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
285.0,2019-2021,2020,0,60,2,3,2,,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
286.0,2019-2021,2020,226,95,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
287.0,2019-2021,2020,183,70,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
288.0,2019-2021,2020,197,52,2,1,1,2.0,260.0,11.36,11.82,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
289.0,2019-2021,2020,286,44,1,1,1,1.0,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
290.0,2019-2021,2020,0,44,2,1,2,1.0,413.0,,11.16,83.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
291.0,2019-2021,2020,167,73,2,1,1,2.0,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
292.0,2019-2021,2020,0,73,1,1,2,2.0,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
293.0,2019-2021,2020,198,58,1,1,1,1.0,654.0,,17.21,18.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
294.0,2019-2021,2020,0,58,2,1,2,2.0,300.0,80.0,10.0,48.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
295.0,2019-2021,2021,326,57,2,3,1,,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
296.0,2019-2021,2021,326,55,2,1,1,2.0,231.0,,8.88,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
297.0,2019-2021,2021,0,91,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
298.0,2019-2021,2021,285,71,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
299.0,2019-2021,2021,0,69,2,3,2,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
300.0,2019-2021,2021,371,75,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
301.0,2019-2021,2021,0,88,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
302.0,2019-2021,2021,267,74,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
303.0,2019-2021,2021,297,70,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
304.0,2019-2021,2021,0,69,1,1,2,2.0,,,,83.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
305.0,2019-2021,2021,392,66,2,3,1,,,,,39.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
306.0,2019-2021,2021,0,67,1,3,2,,,,,85.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
307.0,2019-2021,2020,69,70,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
308.0,2019-2021,2020,67,67,2,3,1,,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
309.0,2019-2021,2020,73,74,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
310.0,2019-2021,2020,70,73,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
311.0,2019-2021,2019,525,73,2,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
312.0,2019-2021,2019,685,62,1,3,1,,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
313.0,2019-2021,2020,367,63,1,1,1,1.0,,,,66.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
314.0,2019-2021,2020,0,66,2,1,2,1.0,,,,83.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
315.0,2019-2021,2020,233,46,1,1,1,1.0,,,,40.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
316.0,2019-2021,2020,0,40,2,1,6,1.0,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
317.0,2019-2021,2020,313,27,2,1,1,2.0,197.0,8.5,6.16,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
318.0,2019-2021,2020,352,38,1,1,1,1.0,,,,40.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
319.0,2019-2021,2020,0,5,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
320.0,2019-2021,2020,0,9,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
321.0,2019-2021,2020,163,72,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
322.0,2019-2021,2020,171,67,2,1,1,1.0,,,,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
323.0,2019-2021,2020,0,70,1,1,2,1.0,,,,85.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
324.0,2019-2021,2020,271,49,1,3,1,,,,,18.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
325.0,2019-2021,2020,0,14,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
326.0,2019-2021,2020,0,12,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
327.0,2019-2021,2020,0,10,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
328.0,2019-2021,2020,218,54,2,3,1,,,,,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
329.0,2019-2021,2020,219,50,2,1,1,1.0,,,,48.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
330.0,2019-2021,2021,480,72,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
331.0,2019-2021,2021,359,76,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
332.0,2019-2021,2021,0,82,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
333.0,2019-2021,2021,286,74,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
334.0,2019-2021,2021,359,47,2,1,1,2.0,258.0,16.11,16.13,48.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
335.0,2019-2021,2021,0,54,1,1,2,2.0,162.0,,9.0,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
336.0,2019-2021,2019,0,80,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
337.0,2019-2021,2019,0,75,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
338.0,2019-2021,2019,706,61,1,1,1,1.0,615.0,,16.62,40.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
339.0,2019-2021,2019,546,67,2,3,1,,,,,58.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
340.0,2019-2021,2020,414,25,2,1,1,1.0,329.0,,8.66,26.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
341.0,2019-2021,2020,580,29,1,1,1,1.0,323.0,11.5,7.69,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
342.0,2019-2021,2020,197,63,1,1,1,2.0,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
343.0,2019-2021,2019,744,99,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
344.0,2019-2021,2020,87,48,2,3,1,,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
345.0,2019-2021,2020,0,48,1,1,2,1.0,788.0,,30.37,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
346.0,2019-2021,2020,0,79,1,1,6,2.0,,,,18.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
347.0,2019-2021,2020,0,71,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
348.0,2019-2021,2019,709,37,2,1,1,1.0,300.0,,10.0,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
349.0,2019-2021,2019,0,15,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
350.0,2019-2021,2019,0,9,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
351.0,2019-2021,2020,4,38,1,1,1,1.0,,,,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
352.0,2019-2021,2020,3,38,2,1,1,2.0,,,,36.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
353.0,2019-2021,2020,0,13,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
354.0,2019-2021,2020,0,10,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
355.0,2019-2021,2020,3,56,2,1,1,1.0,,,,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
356.0,2019-2021,2020,3,62,1,2,1,,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
357.0,2019-2021,2020,0,14,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
358.0,2019-2021,2020,2,70,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
359.0,2019-2021,2020,317,49,2,1,1,2.0,231.0,9.0,10.5,8.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
360.0,2019-2021,2020,0,48,1,1,2,1.0,788.0,80.0,24.29,83.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
361.0,2019-2021,2020,0,16,2,1,2,2.0,20.0,4.35,5.0,84.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
362.0,2019-2021,2020,191,50,2,3,1,,,,,48.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
363.0,2019-2021,2020,0,9,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
364.0,2019-2021,2020,147,67,2,1,1,2.0,162.0,,14.73,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
365.0,2019-2021,2020,0,73,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
366.0,2019-2021,2020,172,67,2,3,1,,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
367.0,2019-2021,2020,183,38,2,1,1,1.0,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
368.0,2019-2021,2020,237,41,1,1,1,1.0,788.0,,38.45,1.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
369.0,2019-2021,2020,0,7,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
370.0,2019-2021,2020,0,5,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
371.0,2019-2021,2020,136,72,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
372.0,2019-2021,2020,0,73,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
373.0,2019-2021,2021,301,76,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
374.0,2019-2021,2021,233,65,2,3,1,,,,,10.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
375.0,2019-2021,2021,296,70,1,1,1,1.0,,,,18.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
376.0,2019-2021,2021,0,67,2,1,2,1.0,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
377.0,2019-2021,2021,294,54,2,3,1,,,,,26.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
378.0,2019-2021,2021,0,60,1,1,2,1.0,,,,18.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
379.0,2019-2021,2021,461,29,2,1,1,2.0,102.0,8.5,6.38,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
380.0,2019-2021,2021,0,27,1,1,2,1.0,577.0,,8.74,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
381.0,2019-2021,2021,0,4,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
382.0,2019-2021,2021,0,3,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
383.0,2019-2021,2021,430,39,1,1,1,1.0,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
384.0,2019-2021,2021,0,37,2,1,2,2.0,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
385.0,2019-2021,2021,0,11,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
386.0,2019-2021,2021,380,75,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
387.0,2019-2021,2021,0,75,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
388.0,2019-2021,2021,425,43,2,1,1,2.0,250.0,11.0,12.5,83.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
389.0,2019-2021,2021,0,47,1,1,2,1.0,,,,30.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
390.0,2019-2021,2021,0,13,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
391.0,2019-2021,2021,0,12,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
392.0,2019-2021,2021,0,5,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
393.0,2019-2021,2019,471,67,2,3,1,,,,,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
394.0,2019-2021,2019,0,47,1,1,6,1.0,,,,26.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
395.0,2019-2021,2019,0,37,2,1,6,1.0,,,,14.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
396.0,2019-2021,2019,0,8,1,4,6,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
397.0,2019-2021,2019,0,5,1,4,6,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
398.0,2019-2021,2021,7,52,2,1,1,2.0,383.0,12.75,12.77,10.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
399.0,2019-2021,2021,8,55,1,1,1,2.0,413.0,23.0,22.94,19.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
400.0,2019-2021,2021,0,29,2,3,2,,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
401.0,2019-2021,2020,317,52,2,1,1,1.0,346.0,,8.87,18.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
402.0,2019-2021,2020,375,34,2,1,1,1.0,760.0,,16.89,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
403.0,2019-2021,2020,487,23,2,1,1,2.0,168.0,9.0,10.5,14.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
404.0,2019-2021,2020,291,28,1,1,1,1.0,,9.0,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
405.0,2019-2021,2019,669,86,2,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
406.0,2019-2021,2020,60,66,2,3,1,,,,,38.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
407.0,2019-2021,2020,81,63,1,3,1,,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
408.0,2019-2021,2020,78,46,2,1,1,1.0,490.0,,12.25,14.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
409.0,2019-2021,2020,0,37,2,1,6,2.0,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
410.0,2019-2021,2020,0,41,1,1,6,1.0,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
411.0,2019-2021,2020,81,38,2,1,1,2.0,,,,26.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
412.0,2019-2021,2020,0,42,1,1,2,1.0,,,,40.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
